	position	score	seq_len	species	raw_position	strand	align_position
13324	-192.0	2.054119110107422	1121.0	VT17018|0|MEMB003C|-|1121	929.0	negative	1198
13325	-191.0	1.0925933122634888	1121.0	VT17018|0|MEMB003C|-|1121	930.0	negative	1199
13326	-190.0	3.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	931.0	negative	1200
13327	-189.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	932.0	negative	1201
13328	933.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	933.0	positive	1202
13329	-184.0	0.06922604143619537	1121.0	VT17018|0|MEMB003C|-|1121	937.0	negative	1207
13330	-180.0	3.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	941.0	negative	1211
13331	-179.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	942.0	negative	1212
13332	946.0	2.069226026535034	1121.0	VT17018|0|MEMB003C|-|1121	946.0	positive	1220
13333	947.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	947.0	positive	1221
13334	-170.0	1.0925933122634888	1121.0	VT17018|0|MEMB003C|-|1121	951.0	negative	1225
13335	-169.0	3.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	952.0	negative	1227
13336	-167.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	954.0	negative	1229
13337	956.0	0.06922604143619537	1121.0	VT17018|0|MEMB003C|-|1121	956.0	positive	1257
13338	-165.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	956.0	negative	1257
13339	958.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	958.0	positive	1259
13340	-163.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	958.0	negative	1259
13341	960.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	960.0	positive	1261
13342	-161.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	960.0	negative	1261
13343	962.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	962.0	positive	1263
13344	-159.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	962.0	negative	1263
13345	964.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	964.0	positive	1265
13346	-157.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	964.0	negative	1265
13347	966.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	966.0	positive	1267
13348	-155.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	966.0	negative	1267
13349	-153.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	968.0	negative	1269
13350	-151.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	970.0	negative	1271
13351	-150.0	2.0078256130218506	1121.0	VT17018|0|MEMB003C|-|1121	971.0	negative	1272
13352	973.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	973.0	positive	1276
13353	-148.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	973.0	negative	1276
13354	975.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	975.0	positive	1278
13355	-142.0	1.0925933122634888	1121.0	VT17018|0|MEMB003C|-|1121	979.0	negative	1283
13356	-141.0	3.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	980.0	negative	1284
13357	-140.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	981.0	negative	1285
13358	982.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	982.0	positive	1286
13359	-134.0	0.902116060256958	1121.0	VT17018|0|MEMB003C|-|1121	987.0	negative	1291
13360	989.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	989.0	positive	1293
13361	994.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	994.0	positive	1298
13362	-127.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	994.0	negative	1298
13363	-125.0	0.902116060256958	1121.0	VT17018|0|MEMB003C|-|1121	996.0	negative	1308
13364	-123.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	998.0	negative	1310
13365	1000.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	1000.0	positive	1314
13366	-121.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1000.0	negative	1314
13367	-119.0	0.902116060256958	1121.0	VT17018|0|MEMB003C|-|1121	1002.0	negative	1316
13368	1004.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	1004.0	positive	1318
13369	-113.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	1008.0	negative	1322
13370	1010.0	2.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	1010.0	positive	1324
13371	-111.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	1010.0	negative	1324
13372	1012.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	1012.0	positive	1326
13373	-109.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1012.0	negative	1326
13374	-105.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	1016.0	negative	1332
13375	1017.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	1017.0	positive	1373
13376	1018.0	3.294227123260498	1121.0	VT17018|0|MEMB003C|-|1121	1018.0	positive	1374
13377	1019.0	1.0925933122634888	1121.0	VT17018|0|MEMB003C|-|1121	1019.0	positive	1375
13378	1021.0	1.0541191101074219	1121.0	VT17018|0|MEMB003C|-|1121	1021.0	positive	1377
13379	1023.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1023.0	positive	1379
13380	-98.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1023.0	negative	1379
13381	1025.0	1.046299695968628	1121.0	VT17018|0|MEMB003C|-|1121	1025.0	positive	1381
13382	1027.0	1.0541191101074219	1121.0	VT17018|0|MEMB003C|-|1121	1027.0	positive	1383
13383	1032.0	0.007825496606528759	1121.0	VT17018|0|MEMB003C|-|1121	1032.0	positive	1388
13384	-89.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1032.0	negative	1388
13385	-88.0	0.06922604143619537	1121.0	VT17018|0|MEMB003C|-|1121	1033.0	negative	1389
13386	1034.0	1.046299695968628	1121.0	VT17018|0|MEMB003C|-|1121	1034.0	positive	1390
13387	1035.0	0.9405902028083801	1121.0	VT17018|0|MEMB003C|-|1121	1035.0	positive	1391
13388	1037.0	0.09259329736232758	1121.0	VT17018|0|MEMB003C|-|1121	1037.0	positive	1393
13389	1039.0	3.3556277751922607	1121.0	VT17018|0|MEMB003C|-|1121	1039.0	positive	1395
13390	1040.0	1.0925933122634888	1121.0	VT17018|0|MEMB003C|-|1121	1040.0	positive	1396
13391	1042.0	0.09259329736232758	1121.0	VT17018|0|MEMB003C|-|1121	1042.0	positive	1398
13392	1044.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	1044.0	positive	1400
13393	-77.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1044.0	negative	1400
13394	1047.0	0.902116060256958	1121.0	VT17018|0|MEMB003C|-|1121	1047.0	positive	1408
13395	1049.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	1049.0	positive	1410
13396	-69.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	1052.0	negative	1413
13397	-67.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	1054.0	negative	1415
13398	1060.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1060.0	positive	1421
13399	-61.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	1060.0	negative	1421
13400	1062.0	2.069226026535034	1121.0	VT17018|0|MEMB003C|-|1121	1062.0	positive	1423
13401	1063.0	0.902116060256958	1121.0	VT17018|0|MEMB003C|-|1121	1063.0	positive	1424
13402	1067.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1067.0	positive	1428
13403	-54.0	3.2557530403137207	1121.0	VT17018|0|MEMB003C|-|1121	1067.0	negative	1428
13404	1076.0	1.0692260265350342	1121.0	VT17018|0|MEMB003C|-|1121	1076.0	positive	1437
13405	-45.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	1076.0	negative	1437
13406	-26.0	1.007825493812561	1121.0	VT17018|0|MEMB003C|-|1121	1095.0	negative	1456
13407	-16.0	2.3556277751922607	1121.0	VT17018|0|MEMB003C|-|1121	1105.0	negative	1468
13408	1106.0	0.007825496606528759	1121.0	VT17018|0|MEMB003C|-|1121	1106.0	positive	1469
13409	-15.0	0.007825496606528759	1121.0	VT17018|0|MEMB003C|-|1121	1106.0	negative	1469
13410	1107.0	2.3556277751922607	1121.0	VT17018|0|MEMB003C|-|1121	1107.0	positive	1470
13411	1109.0	-0.05940979719161987	1121.0	VT17018|0|MEMB003C|-|1121	1109.0	positive	1472
13412	1111.0	3.3556277751922607	1121.0	VT17018|0|MEMB003C|-|1121	1111.0	positive	1474
13413	-6.0	0.04629964381456375	1121.0	VT17018|0|MEMB003C|-|1121	1115.0	negative	1478
13414	1116.0	0.10770019143819809	1121.0	VT17018|0|MEMB003C|-|1121	1116.0	positive	1479
0	-1088.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	0.0	negative	3
1	2.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	2.0	positive	5
2	-1086.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	2.0	negative	5
3	-1082.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	6.0	negative	17
4	7.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	7.0	positive	18
5	8.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	8.0	positive	19
6	12.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	12.0	positive	23
7	13.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	13.0	positive	24
8	-1075.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	13.0	negative	24
9	-1068.0	3.3171534538269043	1088.0	VT17018|0|MEMB003D|+|1088	20.0	negative	84
10	-1067.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	21.0	negative	85
11	23.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	23.0	positive	90
12	-1063.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	25.0	negative	92
13	-1061.0	2.3556277751922607	1088.0	VT17018|0|MEMB003D|+|1088	27.0	negative	94
14	-1060.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	28.0	negative	95
15	-1056.0	1.107700228691101	1088.0	VT17018|0|MEMB003D|+|1088	32.0	negative	99
16	33.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	33.0	positive	100
17	34.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	34.0	positive	101
18	35.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	35.0	positive	102
19	39.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	39.0	positive	106
20	40.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	40.0	positive	107
21	-1048.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	40.0	negative	107
22	-1043.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	45.0	negative	112
23	-1039.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	49.0	negative	116
24	-1038.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	50.0	negative	117
25	53.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	53.0	positive	120
26	55.0	3.3556277751922607	1088.0	VT17018|0|MEMB003D|+|1088	55.0	positive	122
27	60.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	60.0	positive	127
28	-1028.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	60.0	negative	127
29	62.0	4.255753040313721	1088.0	VT17018|0|MEMB003D|+|1088	62.0	positive	129
30	66.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	66.0	positive	151
31	-1022.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	66.0	negative	151
32	-1018.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	70.0	negative	155
33	-1014.0	2.069226026535034	1088.0	VT17018|0|MEMB003D|+|1088	74.0	negative	159
34	75.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	75.0	positive	160
35	-1009.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	79.0	negative	164
36	-1008.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	80.0	negative	165
37	81.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	81.0	positive	166
38	82.0	-0.3458114564418793	1088.0	VT17018|0|MEMB003D|+|1088	82.0	positive	168
39	83.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	83.0	positive	169
40	87.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	87.0	positive	173
41	91.0	0.007825496606528759	1088.0	VT17018|0|MEMB003D|+|1088	91.0	positive	181
42	-997.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	91.0	negative	181
43	-996.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	92.0	negative	182
44	94.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	94.0	positive	193
45	-989.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	99.0	negative	198
46	-988.0	4.255753040313721	1088.0	VT17018|0|MEMB003D|+|1088	100.0	negative	199
47	-987.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	101.0	negative	200
48	-983.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	105.0	negative	206
49	106.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	106.0	positive	207
50	107.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	107.0	positive	208
51	-981.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	107.0	negative	208
52	-976.0	4.317153453826904	1088.0	VT17018|0|MEMB003D|+|1088	112.0	negative	213
53	-974.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	114.0	negative	215
54	-971.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	117.0	negative	218
55	-970.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	118.0	negative	219
56	-969.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	119.0	negative	220
57	-968.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	120.0	negative	221
58	-967.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	121.0	negative	222
59	122.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	122.0	positive	223
60	125.0	1.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	125.0	positive	227
61	126.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	126.0	positive	228
62	127.0	-0.19380836188793182	1088.0	VT17018|0|MEMB003D|+|1088	127.0	positive	229
63	128.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	128.0	positive	230
64	132.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	132.0	positive	234
65	134.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	134.0	positive	236
66	-954.0	0.007825496606528759	1088.0	VT17018|0|MEMB003D|+|1088	134.0	negative	236
67	138.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	138.0	positive	240
68	-950.0	0.007825496606528759	1088.0	VT17018|0|MEMB003D|+|1088	138.0	negative	240
69	145.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	145.0	positive	247
70	146.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	146.0	positive	248
71	-942.0	0.007825496606528759	1088.0	VT17018|0|MEMB003D|+|1088	146.0	negative	248
72	149.0	1.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	149.0	positive	251
73	150.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	150.0	positive	252
74	-931.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	157.0	negative	259
75	-930.0	2.069226026535034	1088.0	VT17018|0|MEMB003D|+|1088	158.0	negative	262
76	159.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	159.0	positive	263
77	160.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	160.0	positive	264
78	161.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	161.0	positive	265
79	162.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	162.0	positive	266
80	163.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	163.0	positive	267
81	164.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	164.0	positive	268
82	166.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	166.0	positive	270
83	168.0	3.3556277751922607	1088.0	VT17018|0|MEMB003D|+|1088	168.0	positive	272
84	169.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	169.0	positive	273
85	170.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	170.0	positive	274
86	171.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	171.0	positive	275
87	173.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	173.0	positive	277
88	175.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	175.0	positive	279
89	-913.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	175.0	negative	279
90	177.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	177.0	positive	286
91	178.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	178.0	positive	287
92	180.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	180.0	positive	289
93	182.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	182.0	positive	295
94	185.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	185.0	positive	310
95	186.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	186.0	positive	311
96	187.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	187.0	positive	312
97	-896.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	192.0	negative	318
98	193.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	193.0	positive	319
99	194.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	194.0	positive	320
100	195.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	195.0	positive	321
101	196.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	196.0	positive	322
102	-888.0	1.046299695968628	1088.0	VT17018|0|MEMB003D|+|1088	200.0	negative	326
103	202.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	202.0	positive	328
104	-886.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	202.0	negative	328
105	-881.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	207.0	negative	333
106	-880.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	208.0	negative	334
107	-879.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	209.0	negative	335
108	-878.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	210.0	negative	336
109	-876.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	212.0	negative	338
110	-874.0	0.9405902028083801	1088.0	VT17018|0|MEMB003D|+|1088	214.0	negative	341
111	-873.0	1.046299695968628	1088.0	VT17018|0|MEMB003D|+|1088	215.0	negative	342
112	217.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	217.0	positive	344
113	-867.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	221.0	negative	348
114	-866.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	222.0	negative	349
115	-865.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	223.0	negative	350
116	228.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	228.0	positive	355
117	-860.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	228.0	negative	355
118	-858.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	230.0	negative	357
119	-857.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	231.0	negative	358
120	-852.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	236.0	negative	393
121	-851.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	237.0	negative	394
122	-849.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	239.0	negative	396
123	-846.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	242.0	negative	399
124	-845.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	243.0	negative	400
125	-844.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	244.0	negative	401
126	-843.0	0.9405902028083801	1088.0	VT17018|0|MEMB003D|+|1088	245.0	negative	402
127	-842.0	1.046299695968628	1088.0	VT17018|0|MEMB003D|+|1088	246.0	negative	403
128	248.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	248.0	positive	405
129	-840.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	248.0	negative	405
130	250.0	1.107700228691101	1088.0	VT17018|0|MEMB003D|+|1088	250.0	positive	407
131	-834.0	-0.3458114564418793	1088.0	VT17018|0|MEMB003D|+|1088	254.0	negative	411
132	255.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	255.0	positive	412
133	-833.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	255.0	negative	412
134	-832.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	256.0	negative	413
135	260.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	260.0	positive	417
136	261.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	261.0	positive	418
137	262.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	262.0	positive	419
138	263.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	263.0	positive	420
139	267.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	267.0	positive	424
140	-817.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	271.0	negative	428
141	272.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	272.0	positive	429
142	273.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	273.0	positive	430
143	274.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	274.0	positive	431
144	276.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	276.0	positive	433
145	278.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	278.0	positive	435
146	-810.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	278.0	negative	435
147	280.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	280.0	positive	437
148	-808.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	280.0	negative	437
149	-804.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	284.0	negative	441
150	285.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	285.0	positive	442
151	-800.0	1.0692260265350342	1088.0	VT17018|0|MEMB003D|+|1088	288.0	negative	445
152	-798.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	290.0	negative	447
153	-796.0	1.046299695968628	1088.0	VT17018|0|MEMB003D|+|1088	292.0	negative	449
154	294.0	2.0078256130218506	1088.0	VT17018|0|MEMB003D|+|1088	294.0	positive	451
155	298.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	298.0	positive	455
156	-790.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	298.0	negative	455
157	303.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	303.0	positive	460
158	304.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	304.0	positive	461
159	-784.0	0.06922604143619537	1088.0	VT17018|0|MEMB003D|+|1088	304.0	negative	461
160	306.0	1.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	306.0	positive	463
161	307.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	307.0	positive	464
162	309.0	0.9405902028083801	1088.0	VT17018|0|MEMB003D|+|1088	309.0	positive	466
163	310.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	310.0	positive	468
164	311.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	311.0	positive	469
165	312.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	312.0	positive	470
166	313.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	313.0	positive	471
167	314.0	2.054119110107422	1088.0	VT17018|0|MEMB003D|+|1088	314.0	positive	472
168	315.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	315.0	positive	473
169	317.0	0.9405902028083801	1088.0	VT17018|0|MEMB003D|+|1088	317.0	positive	475
170	318.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	318.0	positive	479
171	-766.0	0.04629964381456375	1088.0	VT17018|0|MEMB003D|+|1088	322.0	negative	483
172	-760.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	328.0	negative	489
173	-759.0	2.069226026535034	1088.0	VT17018|0|MEMB003D|+|1088	329.0	negative	490
174	330.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	330.0	positive	491
175	331.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	331.0	positive	492
176	332.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	332.0	positive	493
177	333.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	333.0	positive	494
178	335.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	335.0	positive	496
179	337.0	3.2557530403137207	1088.0	VT17018|0|MEMB003D|+|1088	337.0	positive	498
180	-751.0	1.007825493812561	1088.0	VT17018|0|MEMB003D|+|1088	337.0	negative	498
181	342.0	2.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	342.0	positive	503
182	-746.0	3.3171534538269043	1088.0	VT17018|0|MEMB003D|+|1088	342.0	negative	503
183	344.0	2.3556277751922607	1088.0	VT17018|0|MEMB003D|+|1088	344.0	positive	505
184	-744.0	2.3556277751922607	1088.0	VT17018|0|MEMB003D|+|1088	344.0	negative	505
185	-742.0	0.09259329736232758	1088.0	VT17018|0|MEMB003D|+|1088	346.0	negative	507
186	-740.0	1.0925933122634888	1088.0	VT17018|0|MEMB003D|+|1088	348.0	negative	509
187	-739.0	3.294227123260498	1088.0	VT17018|0|MEMB003D|+|1088	349.0	negative	510
188	-738.0	0.10770019143819809	1088.0	VT17018|0|MEMB003D|+|1088	350.0	negative	511
189	351.0	2.069226026535034	1088.0	VT17018|0|MEMB003D|+|1088	351.0	positive	512
190	352.0	-0.05940979719161987	1088.0	VT17018|0|MEMB003D|+|1088	352.0	positive	513
191	354.0	0.902116060256958	1088.0	VT17018|0|MEMB003D|+|1088	354.0	positive	515
192	-732.0	1.0541191101074219	1088.0	VT17018|0|MEMB003D|+|1088	356.0	negative	517
